id,chemID,Temp,KOA,KOA_Error,log_KOA,log_KOA_error,Error_Type,methID,Reliability,Comment
data008180,chem0016,25,NA,NA,7.81,-2.85,Residual from EXP,meth0175,NA,NA
data008181,chem0518,25,NA,NA,7.82,0.04,Residual from EXP,meth0175,NA,NA
data008182,chem0451,25,NA,NA,7.83,0.56,Residual from EXP,meth0175,NA,NA
data008183,chem0231,25,NA,NA,7.84,-0.6,Residual from EXP,meth0175,NA,NA
data008184,chem0558,25,NA,NA,7.84,2.18,Residual from EXP,meth0175,NA,NA
data008185,chem0180,25,NA,NA,7.87,1.58,Residual from EXP,meth0175,NA,NA
data008186,chem0261,25,NA,NA,7.89,1.24,Residual from EXP,meth0175,NA,NA
data008187,chem0433,25,NA,NA,7.9,0.51,Residual from EXP,meth0175,NA,NA
data008188,chem0001,25,NA,NA,7.9,1.92,Residual from EXP,meth0175,NA,NA
data008189,chem0206,25,NA,NA,7.92,-0.56,Residual from EXP,meth0175,NA,NA
data008190,chem0496,25,NA,NA,7.93,1.34,Residual from EXP,meth0175,NA,NA
data008191,chem0310,25,NA,NA,7.95,0.95,Residual from EXP,meth0175,NA,NA
data008192,chem0447,25,NA,NA,7.95,3.06,Residual from EXP,meth0175,NA,NA
data008193,chem0477,25,NA,NA,7.97,1.97,Residual from EXP,meth0175,NA,NA
data008194,chem0707,25,NA,NA,7.97,2.96,Residual from EXP,meth0175,NA,NA
data008195,chem0632,25,NA,NA,8.02,1.76,Residual from EXP,meth0175,NA,NA
data008196,chem0624,25,NA,NA,8.03,2.94,Residual from EXP,meth0175,NA,NA
data008197,chem0241,25,NA,NA,8.05,1.16,Residual from EXP,meth0175,NA,NA
data008198,chem0562,25,NA,NA,8.08,0,Residual from EXP,meth0175,NA,NA
data008199,chem0756,25,NA,NA,8.12,2.36,Residual from EXP,meth0175,NA,NA
data008200,chem0024,25,NA,NA,8.13,1.97,Residual from EXP,meth0175,NA,NA
data008201,chem0263,25,NA,NA,8.15,1.15,Residual from EXP,meth0175,NA,NA
data008202,chem0487,25,NA,NA,8.17,1.73,Residual from EXP,meth0175,NA,NA
data008203,chem0469,25,NA,NA,8.18,1.2,Residual from EXP,meth0175,NA,NA
data008204,chem0515,25,NA,NA,8.2,0.16,Residual from EXP,meth0175,NA,NA
data008205,chem0193,25,NA,NA,8.24,0.4,Residual from EXP,meth0175,NA,NA
data008206,chem0621,25,NA,NA,8.3,2.07,Residual from EXP,meth0175,NA,NA
data008207,chem0622,25,NA,NA,8.3,2.48,Residual from EXP,meth0175,NA,NA
data008208,chem0251,25,NA,NA,8.34,0.23,Residual from EXP,meth0175,NA,NA
data008209,chem0693,25,NA,NA,8.38,2.39,Residual from EXP,meth0175,NA,NA
data008210,chem0521,25,NA,NA,8.41,2.26,Residual from EXP,meth0175,NA,NA
data008211,chem0289,25,NA,NA,8.41,1.69,Residual from EXP,meth0175,NA,NA
data008212,chem0520,25,NA,NA,8.42,0.55,Residual from EXP,meth0175,NA,NA
data008213,chem0602,25,NA,NA,8.43,3,Residual from EXP,meth0175,NA,NA
data008214,chem0273,25,NA,NA,8.44,0.11,Residual from EXP,meth0175,NA,NA
data008215,chem0453,25,NA,NA,8.47,1.23,Residual from EXP,meth0175,NA,NA
data008216,chem0262,25,NA,NA,8.49,-0.02,Residual from EXP,meth0175,NA,NA
data008217,chem0783,25,NA,NA,8.5,0.65,Residual from EXP,meth0175,NA,NA
data008218,chem0244,25,NA,NA,8.52,1.31,Residual from EXP,meth0175,NA,NA
data008219,chem0789,25,NA,NA,8.59,0.59,Residual from EXP,meth0175,NA,NA
data008220,chem0786,25,NA,NA,8.61,0.45,Residual from EXP,meth0175,NA,NA
data008221,chem0269,25,NA,NA,8.61,-0.24,Residual from EXP,meth0175,NA,NA
data008222,chem0758,25,NA,NA,8.61,2.34,Residual from EXP,meth0175,NA,NA
data008223,chem0643,25,NA,NA,8.65,2.22,Residual from EXP,meth0175,NA,NA
data008224,chem0403,25,NA,NA,8.68,-0.04,Residual from EXP,meth0175,NA,NA
data008225,chem0255,25,NA,NA,8.71,1.86,Residual from EXP,meth0175,NA,NA
data008226,chem0288,25,NA,NA,8.74,0.45,Residual from EXP,meth0175,NA,NA
data008227,chem0367,25,NA,NA,8.81,2.12,Residual from EXP,meth0175,NA,NA
data008228,chem0787,25,NA,NA,8.83,-0.05,Residual from EXP,meth0175,NA,NA
data008229,chem0657,25,NA,NA,8.83,2.34,Residual from EXP,meth0175,NA,NA
data008230,chem0311,25,NA,NA,8.84,0.75,Residual from EXP,meth0175,NA,NA
data008231,chem0574,25,NA,NA,8.84,1.03,Residual from EXP,meth0175,NA,NA
data008232,chem0294,25,NA,NA,8.84,1.93,Residual from EXP,meth0175,NA,NA
data008233,chem0242,25,NA,NA,8.87,1.59,Residual from EXP,meth0175,NA,NA
data008234,chem0247,25,NA,NA,8.88,0.03,Residual from EXP,meth0175,NA,NA
data008235,chem0784,25,NA,NA,8.88,-0.02,Residual from EXP,meth0175,NA,NA
data008236,chem0274,25,NA,NA,8.97,0.31,Residual from EXP,meth0175,NA,NA
data008237,chem0140,25,NA,NA,9,-0.2,Residual from EXP,meth0175,NA,NA
data008238,chem0265,25,NA,NA,9.01,0.67,Residual from EXP,meth0175,NA,NA
data008239,chem0268,25,NA,NA,9.02,0,Residual from EXP,meth0175,NA,NA
data008240,chem0264,25,NA,NA,9.03,0.58,Residual from EXP,meth0175,NA,NA
data008241,chem0426,25,NA,NA,9.03,3.02,Residual from EXP,meth0175,NA,NA
data008242,chem0234,25,NA,NA,9.1,0.4,Residual from EXP,meth0175,NA,NA
data008243,chem0284,25,NA,NA,9.12,0.37,Residual from EXP,meth0175,NA,NA
data008244,chem0516,25,NA,NA,9.13,2.77,Residual from EXP,meth0175,NA,NA
data008245,chem0236,25,NA,NA,9.14,-1.02,Residual from EXP,meth0175,NA,NA
data008246,chem0295,25,NA,NA,9.18,2.44,Residual from EXP,meth0175,NA,NA
data008247,chem0205,25,NA,NA,9.22,1.31,Residual from EXP,meth0175,NA,NA
data008248,chem0517,25,NA,NA,9.22,1.89,Residual from EXP,meth0175,NA,NA
data008249,chem0256,25,NA,NA,9.22,1.55,Residual from EXP,meth0175,NA,NA
data008250,chem0558,25,NA,NA,9.32,0.7,Residual from EXP,meth0175,NA,NA
data008251,chem0153,25,NA,NA,9.33,-0.45,Residual from EXP,meth0175,NA,NA
data008252,chem0254,25,NA,NA,9.37,1.5,Residual from EXP,meth0175,NA,NA
data008253,chem0282,25,NA,NA,9.39,-1.11,Residual from EXP,meth0175,NA,NA
data008254,chem0399,25,NA,NA,9.45,2.61,Residual from EXP,meth0175,NA,NA
data008255,chem0156,25,NA,NA,9.46,0.84,Residual from EXP,meth0175,NA,NA
data008256,chem0302,25,NA,NA,9.52,2.58,Residual from EXP,meth0175,NA,NA
data008257,chem0344,25,NA,NA,9.54,-1.46,Residual from EXP,meth0175,NA,NA
data008258,chem0006,25,NA,NA,9.54,0.74,Residual from EXP,meth0175,NA,NA
data008259,chem0276,25,NA,NA,9.55,0.58,Residual from EXP,meth0175,NA,NA
data008260,chem0634,25,NA,NA,9.57,0.54,Residual from EXP,meth0175,NA,NA
data008261,chem0258,25,NA,NA,9.57,0.13,Residual from EXP,meth0175,NA,NA
data008262,chem0306,25,NA,NA,9.64,1.88,Residual from EXP,meth0175,NA,NA
data008263,chem0802,25,NA,NA,9.65,0.58,Residual from EXP,meth0175,NA,NA
data008264,chem0243,25,NA,NA,9.66,2.34,Residual from EXP,meth0175,NA,NA
data008265,chem0290,25,NA,NA,9.69,0.22,Residual from EXP,meth0175,NA,NA
data008266,chem0257,25,NA,NA,9.71,0.12,Residual from EXP,meth0175,NA,NA
data008267,chem0296,25,NA,NA,9.72,1.03,Residual from EXP,meth0175,NA,NA
data008268,chem0275,25,NA,NA,9.73,1.09,Residual from EXP,meth0175,NA,NA
data008269,chem0291,25,NA,NA,9.75,1.13,Residual from EXP,meth0175,NA,NA
data008270,chem0301,25,NA,NA,9.8,1.56,Residual from EXP,meth0175,NA,NA
data008271,chem0307,25,NA,NA,9.81,2.17,Residual from EXP,meth0175,NA,NA
data008272,chem0221,25,NA,NA,9.99,1.06,Residual from EXP,meth0175,NA,NA
data008273,chem0283,25,NA,NA,10.17,0.97,Residual from EXP,meth0175,NA,NA
data008274,chem0285,25,NA,NA,10.2,1.77,Residual from EXP,meth0175,NA,NA
data008275,chem0245,25,NA,NA,10.26,1.05,Residual from EXP,meth0175,NA,NA
data008276,chem0303,25,NA,NA,10.26,2.63,Residual from EXP,meth0175,NA,NA
data008277,chem0271,25,NA,NA,10.27,1.39,Residual from EXP,meth0175,NA,NA
data008278,chem0277,25,NA,NA,10.41,0.72,Residual from EXP,meth0175,NA,NA
data008279,chem0250,25,NA,NA,10.42,0.2,Residual from EXP,meth0175,NA,NA
data008280,chem0484,25,NA,NA,10.58,0.84,Residual from EXP,meth0175,NA,NA
data008281,chem0293,25,NA,NA,10.66,1.26,Residual from EXP,meth0175,NA,NA
data008282,chem0304,25,NA,NA,10.68,1.26,Residual from EXP,meth0175,NA,NA
data008283,chem0298,25,NA,NA,10.77,1.36,Residual from EXP,meth0175,NA,NA
data008284,chem0220,25,NA,NA,10.84,-0.6,Residual from EXP,meth0175,NA,NA
data008285,chem0308,25,NA,NA,10.86,1.82,Residual from EXP,meth0175,NA,NA
data008286,chem0002,25,NA,NA,10.93,0.63,Residual from EXP,meth0175,NA,NA
data008287,chem0279,25,NA,NA,11.05,0.87,Residual from EXP,meth0175,NA,NA
data008288,chem0278,25,NA,NA,11.06,0.46,Residual from EXP,meth0175,NA,NA
data008289,chem0154,25,NA,NA,11.07,0.3,Residual from EXP,meth0175,NA,NA
data008290,chem0152,25,NA,NA,11.29,0.05,Residual from EXP,meth0175,NA,NA
data008291,chem0292,25,NA,NA,11.35,-0.42,Residual from EXP,meth0175,NA,NA
data008292,chem0004,25,NA,NA,11.39,1.2,Residual from EXP,meth0175,NA,NA
data008293,chem0249,25,NA,NA,11.49,-0.73,Residual from EXP,meth0175,NA,NA
data008294,chem0300,25,NA,NA,11.61,1.57,Residual from EXP,meth0175,NA,NA
data008295,chem0248,25,NA,NA,11.73,0.09,Residual from EXP,meth0175,NA,NA
data008296,chem0286,25,NA,NA,11.84,0.13,Residual from EXP,meth0175,NA,NA
data008297,chem0407,25,NA,NA,11.85,-1.8,Residual from EXP,meth0175,NA,NA
data008298,chem0297,25,NA,NA,12.01,-0.62,Residual from EXP,meth0175,NA,NA
data008299,chem0229,25,NA,NA,12.15,-0.29,Residual from EXP,meth0175,NA,NA
data008300,chem0299,25,NA,NA,12.21,0.11,Residual from EXP,meth0175,NA,NA
data008301,chem0280,25,NA,NA,12.24,-0.28,Residual from EXP,meth0175,NA,NA
data008302,chem0149,25,NA,NA,12.24,0.31,Residual from EXP,meth0175,NA,NA
data008303,chem0150,25,NA,NA,12.59,-0.16,Residual from EXP,meth0175,NA,NA
data008304,chem0305,25,NA,NA,12.78,-0.57,Residual from EXP,meth0175,NA,NA
data008307,chem0973,50,1.850559756,NA,0.267303113,NA,NA,meth0128,NA,NA
data008308,chem0973,40,2.018369517,NA,0.305000679,NA,NA,meth0128,NA,NA
data008309,chem0973,30,2.222264537,NA,0.346795756,NA,NA,meth0128,NA,NA
data008310,chem0973,20,2.473693753,NA,0.393345932,NA,NA,meth0128,NA,NA
data008311,chem0973,10,2.812117502,NA,0.449033463,NA,NA,meth0128,NA,NA
data008312,chem0191,10,NA,NA,7.24,0.13,SD,meth0019,NA,NA
data008313,chem0554,10,NA,NA,8.02,0.09,SD,meth0019,NA,NA
data008314,chem0555,10,NA,NA,7.96,0.09,SD,meth0019,NA,NA
data008315,chem0422,10,NA,NA,8.37,0.15,SD,meth0019,NA,NA
data008316,chem0421,10,NA,NA,8.02,0.09,SD,meth0019,NA,NA
data008317,chem0435,10,NA,NA,9.1,0.28,SD,meth0019,NA,NA
data008318,chem0562,10,NA,NA,8.76,0.22,SD,meth0019,NA,NA
data008319,chem0246,10,NA,NA,8.76,0.22,SD,meth0019,NA,NA
data008320,chem0433,10,NA,NA,9.12,0.29,SD,meth0019,NA,NA
data008321,chem0660,10,NA,NA,8.76,0.22,SD,meth0019,NA,NA
data008322,chem0776,10,NA,NA,9.2,0.3,SD,meth0019,NA,NA
data008323,chem0428,10,NA,NA,9.35,0.33,SD,meth0019,NA,NA
data008324,chem0615,10,NA,NA,8.86,0.24,SD,meth0019,NA,NA
data008325,chem0247,10,NA,NA,9.71,0.41,SD,meth0019,NA,NA
data008326,chem0783,10,NA,NA,9.74,0.41,SD,meth0019,NA,NA
data008327,chem0239,10,NA,NA,9.54,0.37,SD,meth0019,NA,NA
data008328,chem0267,10,NA,NA,9.96,0.46,SD,meth0019,NA,NA
data008329,chem0785,10,NA,NA,9.89,0.44,SD,meth0019,NA,NA
data008330,chem0784,10,NA,NA,9.65,0.39,SD,meth0019,NA,NA
data008331,chem0789,10,NA,NA,10.04,0.47,SD,meth0019,NA,NA
data008332,chem0782,10,NA,NA,9.54,0.37,SD,meth0019,NA,NA
data008333,chem0787,10,NA,NA,9.68,0.4,SD,meth0019,NA,NA
data008334,chem0786,10,NA,NA,9.93,0.45,SD,meth0019,NA,NA
data008335,chem0634,10,NA,NA,10.84,0.63,SD,meth0019,NA,NA
data008336,chem0663,10,NA,NA,10.59,0.58,SD,meth0019,NA,NA
data008337,chem0761,10,NA,NA,10.95,0.65,SD,meth0019,NA,NA
data008338,chem0258,10,NA,NA,10.47,0.56,SD,meth0019,NA,NA
data008339,chem0259,10,NA,NA,10.47,0.56,SD,meth0019,NA,NA
data008340,chem0762,10,NA,NA,10.59,0.58,SD,meth0019,NA,NA
data008341,chem0257,10,NA,NA,10.64,0.59,SD,meth0019,NA,NA
data008342,chem0253,10,NA,NA,10.69,0.6,SD,meth0019,NA,NA
data008343,chem0760,10,NA,NA,10.69,0.6,SD,meth0019,NA,NA
data008344,chem0328,10,NA,NA,6.79,1.62,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008345,chem0330,10,NA,NA,6.8,1.61,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008346,chem0195,10,NA,NA,7.51,0.31,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008347,chem0235,10,NA,NA,8.26,0.82,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008348,chem0215,10,NA,NA,8.95,1.52,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008349,chem0662,10,NA,NA,11.24,2.58,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008350,chem0634,10,NA,NA,10.43,4.13,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008351,chem0663,10,NA,NA,10.64,3.24,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008352,chem0761,10,NA,NA,11.28,4.1,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008353,chem0247,10,NA,NA,9.69,2.15,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008354,chem0258,10,NA,NA,10.56,2.91,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008355,chem0238,10,NA,NA,8.82,1.36,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008356,chem0783,10,NA,NA,9.72,2.19,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008357,chem0259,10,NA,NA,10.56,2.91,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008358,chem0762,10,NA,NA,10.64,3.24,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008359,chem0239,10,NA,NA,9.64,1.66,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008360,chem0257,10,NA,NA,10.68,3.39,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008361,chem0267,10,NA,NA,9.91,2.77,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008362,chem0788,10,NA,NA,10.67,1.88,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008363,chem0777,10,NA,NA,10.77,2.1,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008364,chem0554,10,NA,NA,7.96,0.21,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008365,chem0435,10,NA,NA,8.6,1.57,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008366,chem0785,10,NA,NA,9.84,2.64,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008367,chem0253,10,NA,NA,10.97,3.47,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008368,chem0784,10,NA,NA,9.65,1.93,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008369,chem0760,10,NA,NA,10.73,3.57,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008370,chem0787,10,NA,NA,9.69,2.06,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008371,chem0789,10,NA,NA,9.97,3.06,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008372,chem0562,10,NA,NA,8.75,0.86,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008373,chem0782,10,NA,NA,9.61,1.67,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008374,chem0246,10,NA,NA,8.75,0.86,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008375,chem0786,10,NA,NA,9.89,2.78,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008376,chem0433,10,NA,NA,9.08,1.84,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008377,chem0659,10,NA,NA,9.04,1.35,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008378,chem0660,10,NA,NA,8.75,0.86,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008379,chem0776,10,NA,NA,9.13,2.07,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008380,chem0778,10,NA,NA,8,2.44,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008381,chem0555,10,NA,NA,7.97,0.16,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008382,chem0561,10,NA,NA,8.6,0.37,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008383,chem0456,10,NA,NA,8.82,1.36,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008384,chem0191,10,NA,NA,7.36,0.69,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008385,chem0422,10,NA,NA,8.35,1.08,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008386,chem0428,10,NA,NA,9.25,2.49,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008387,chem0421,10,NA,NA,8.03,0.16,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008388,chem0615,10,NA,NA,8.87,1.05,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008389,chem0408,10,NA,NA,7.35,0.64,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008390,chem0472,10,NA,NA,9.1,2.28,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008391,chem0420,10,NA,NA,6.83,0.6,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008392,chem0363,10,NA,NA,3.99,3.84,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008393,chem0394,10,NA,NA,4.66,2.63,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008394,chem0352,10,NA,NA,4.7,2.47,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008395,chem0368,10,NA,NA,5.42,1.44,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008396,chem0361,10,NA,NA,5.28,2.1,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008397,chem0401,10,NA,NA,6.15,1.06,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008398,chem0363,20,NA,NA,3.72,4.61,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008399,chem0394,20,NA,NA,4.3,3.16,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008400,chem0352,20,NA,NA,4.35,2.97,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008401,chem0368,20,NA,NA,5.03,1.73,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008402,chem0361,20,NA,NA,4.84,2.52,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008403,chem0401,20,NA,NA,5.73,1.27,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008404,chem0363,30,NA,NA,3.46,5.5,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008405,chem0394,30,NA,NA,3.97,3.78,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008406,chem0352,30,NA,NA,4.02,3.55,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008407,chem0368,30,NA,NA,4.67,2.07,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008408,chem0361,30,NA,NA,4.44,3.01,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008409,chem0401,30,NA,NA,5.34,1.52,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008410,chem0363,40,NA,NA,3.22,6.42,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008411,chem0394,40,NA,NA,3.66,4.41,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008412,chem0352,40,NA,NA,3.72,4.14,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008413,chem0368,40,NA,NA,4.32,2.41,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008414,chem0361,40,NA,NA,4.06,3.51,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008415,chem0401,40,NA,NA,4.97,1.77,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008416,chem0363,50,NA,NA,2.99,7.33,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008417,chem0394,50,NA,NA,3.36,5.04,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008418,chem0352,50,NA,NA,3.43,4.73,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008419,chem0368,50,NA,NA,4,2.75,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008420,chem0361,50,NA,NA,3.71,4.01,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
data008421,chem0401,50,NA,NA,4.63,2.03,SD,meth0176,"not recommended due to high error, Su et al. recommend using values obtained with meth0019",NA
